product_name,category,sub_category,sales,profit,quantity,rows,orders,avg_discount,profit_margin
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,39,15.663,9,4,4,0.05,0.4016153846153846
Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,76,15.618,30,7,7,0.05714285714285715,0.20550000000000002
"Hon Shipping Labels, Adjustable",Office Supplies,Labels,616,15.609900000000003,87,25,25,0.1588,0.025340746753246757
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,45,15.5608,16,4,4,0.275,0.3457955555555556
Xerox 1958,Office Supplies,Paper,32,15.552,5,2,2,0.0,0.486
Wilson Jones DublLock D-Ring Binders,Office Supplies,Binders,36,15.525,6,2,2,0.35,0.43125
Newell 332,Office Supplies,Art,68,15.523200000000001,24,5,5,0.04,0.2282823529411765
"Eaton Parchment Paper, Multicolor",Office Supplies,Paper,445,15.474000000000004,40,14,14,0.20357142857142857,0.03477303370786518
Xerox 1980,Office Supplies,Paper,35,15.408,8,2,2,0.0,0.4402285714285714
Dax Clear Box Frame,Furniture,Furnishings,95,15.364799999999999,14,6,6,0.19999999999999998,0.16173473684210526
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,136,15.3522,2,1,1,0.2,0.11288382352941176
Avery 498,Office Supplies,Labels,35,15.3459,13,3,3,0.06666666666666667,0.43845428571428574
Binder Clips by OIC,Office Supplies,Fasteners,36,15.3328,27,7,7,0.1142857142857143,0.42591111111111113
Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,66,15.307799999999999,12,5,5,0.4,0.2319363636363636
Regeneration Desk Collection,Furniture,Furnishings,36,15.206399999999999,21,5,5,0.04,0.42239999999999994
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,87,15.0969,21,4,4,0.39999999999999997,0.17352758620689654
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,33,15.0894,7,3,3,0.06666666666666667,0.4572545454545454
Durable Pressboard Binders,Office Supplies,Binders,37,15.085999999999999,11,2,2,0.1,0.4077297297297297
Ibico Presentation Index for Binding Systems,Office Supplies,Binders,72,15.0842,27,7,7,0.2714285714285714,0.20950277777777776
Global Chrome Stack Chair,Furniture,Chairs,816,15.0832,32,6,6,0.26666666666666666,0.018484313725490194
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,5493,15.049000000000007,26,8,8,0.31625000000000003,0.002739668669215366
"Smead Round Labels, Adjustable",Office Supplies,Labels,136,15.032,39,15,15,0.14466666666666667,0.11052941176470588
Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,37,15.0024,16,4,4,0.1,0.40547027027027027
JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,780,14.997499999999999,17,6,6,0.23333333333333336,0.019227564102564102
"Elite Box Cutter, Easy Grip",Office Supplies,Supplies,1949,14.96489999999999,70,22,22,0.11,0.007678245253976393
SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,108,14.924000000000001,10,3,3,0.06666666666666667,0.1381851851851852
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,246,14.9184,12,5,5,0.2,0.06064390243902439
Avery Hole Reinforcements,Office Supplies,Binders,117,14.827399999999999,32,9,9,0.41111111111111115,0.12672991452991453
"Okidata Calculator, Red",Technology,Machines,820,14.794000000000011,25,12,12,0.24166666666666667,0.01804146341463416
Avery Poly Binder Pockets,Office Supplies,Binders,79,14.749600000000001,34,8,8,0.25,0.18670379746835444
Xerox 1983,Office Supplies,Paper,30,14.651,5,2,2,0.0,0.48836666666666667
Newell 331,Office Supplies,Art,76,14.6211,17,4,4,0.1,0.1923828947368421
"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,48,14.5948,11,2,2,0.0,0.3040583333333333
"Master Caster Door Stop, Large Brown",Furniture,Furnishings,60,14.56,10,3,3,0.19999999999999998,0.24266666666666667
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,46,14.549999999999999,20,7,7,0.22857142857142856,0.3163043478260869
Newell 318,Office Supplies,Art,62,14.4004,23,5,5,0.04,0.23226451612903226
Newell 321,Office Supplies,Art,65,14.3664,22,4,4,0.1,0.22102153846153846
GBC Durable Plastic Covers,Office Supplies,Binders,370,14.318999999999999,34,8,8,0.35,0.0387
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,407,14.301,13,4,4,0.05,0.03513759213759214
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,36,14.2975,5,2,2,0.1,0.39715277777777774
"Master Caster Door Stop, Gray",Furniture,Furnishings,47,14.224,10,4,4,0.15,0.3026382978723404
American Pencil,Office Supplies,Art,49,14.189699999999998,21,6,6,0.0,0.2895857142857143
Faber Castell Col-Erase Pencils,Office Supplies,Art,38,14.0832,8,5,5,0.08,0.37061052631578945
Anker 24W Portable Micro USB Car Charger,Technology,Phones,61,14.0672,8,2,2,0.30000000000000004,0.23060983606557375
Xerox 190,Office Supplies,Paper,30,14.0436,6,2,2,0.0,0.46812
Avery 509,Office Supplies,Labels,33,14.041799999999999,13,4,4,0.05,0.42550909090909084
RCA ViSYS 25423RE1 Corded phone,Technology,Phones,160,13.9986,2,1,1,0.2,0.08749124999999999
Avery Durable Binders,Office Supplies,Binders,88,13.824,50,12,12,0.3333333333333333,0.1570909090909091
"Apple Signal Booster, Cordless",Technology,Phones,10645,13.815000000000083,102,27,27,0.1711111111111111,0.0012977923907938078
Newell 336,Office Supplies,Art,68,13.781600000000001,18,4,4,0.1,0.20267058823529413
Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,70,13.759799999999998,34,8,8,0.3625,0.1965685714285714
Newell 343,Office Supplies,Art,66,13.7592,24,7,7,0.05714285714285715,0.20847272727272728
Eldon Pizzaz Desk Accessories,Furniture,Furnishings,37,13.736799999999999,19,4,4,0.1,0.3712648648648648
Xerox 1990,Office Supplies,Paper,37,13.728,8,2,2,0.1,0.371027027027027
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,136,13.644000000000002,15,4,4,0.375,0.10032352941176471
"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,90,13.611600000000001,36,9,9,0.36666666666666664,0.15124
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,31,13.552,14,3,3,0.0,0.4371612903225806
Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,30,13.4865,3,2,2,0.0,0.44955
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,45,13.459,22,5,5,0.08,0.2990888888888889
Fiskars Spring-Action Scissors,Office Supplies,Supplies,75,13.4208,6,4,4,0.1,0.178944
"Acme Ruler, Serrated",Office Supplies,Supplies,585,13.387899999999995,61,13,13,0.14384615384615385,0.022885299145299135
Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,39,13.2108,7,3,3,0.13333333333333333,0.33873846153846154
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,59,13.1826,24,5,5,0.3,0.22343389830508475
Newell 317,Office Supplies,Art,80,13.1712,32,7,7,0.1142857142857143,0.16464
Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,44,13.125,5,2,2,0.0,0.29829545454545453
"Hon Color Coded Labels, Alphabetical",Office Supplies,Labels,606,13.117799999999995,65,18,18,0.17055555555555554,0.02164653465346534
"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,40,13.116399999999999,9,3,3,0.06666666666666667,0.32791
"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,30,13.068000000000001,6,2,2,0.0,0.43560000000000004
Newell 311,Office Supplies,Art,62,13.039,30,8,8,0.07500000000000001,0.21030645161290323
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Technology,Phones,57,13.006400000000001,8,3,3,0.06666666666666667,0.2281824561403509
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,65,12.9944,8,3,3,0.06666666666666667,0.19991384615384616
"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels,450,12.821100000000005,56,18,18,0.11166666666666665,0.028491333333333344
Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,175,12.802000000000007,18,7,7,0.37142857142857144,0.07315428571428575
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,82,12.7604,22,5,5,0.12000000000000002,0.15561463414634147
"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,411,12.749500000000001,47,14,14,0.155,0.031020681265206816
Xerox 1976,Office Supplies,Paper,37,12.700800000000001,7,2,2,0.2,0.3432648648648649
"Binney & Smith Pens, Fluorescent",Office Supplies,Art,809,12.688000000000002,70,30,30,0.08566666666666665,0.015683559950556245
Blackstonian Pencils,Office Supplies,Art,49,12.602400000000001,19,4,4,0.05,0.2571918367346939
Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,41,12.6,15,4,4,0.2,0.3073170731707317
"Kraft Clasp Envelope, Security-Tint",Office Supplies,Envelopes,342,12.5,34,13,13,0.07692307692307693,0.03654970760233918
Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,91,12.456400000000002,36,9,9,0.4888888888888888,0.13688351648351652
Acme Stainless Steel Office Snips,Office Supplies,Supplies,82,12.4317,13,4,4,0.1,0.1516060975609756
Avery Round Ring Poly Binders,Office Supplies,Binders,38,12.2972,17,6,6,0.3,0.32361052631578946
"Avery Binding Machine, Durable",Office Supplies,Binders,6813,12.260999999999965,167,44,44,0.12431818181818181,0.0017996477322765251
Rediform Voice Mail Log Books,Office Supplies,Paper,29,12.1584,11,2,2,0.1,0.4192551724137931
Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,968,12.097999999999999,10,3,3,0.19999999999999998,0.01249793388429752
Decoflex Hanging Personal Folder File,Office Supplies,Storage,46,12.0276,3,1,1,0.0,0.2614695652173913
NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,60,11.9952,3,1,1,0.2,0.19992000000000001
Newell 32,Office Supplies,Art,49,11.9808,17,6,6,0.03333333333333333,0.2445061224489796
"Elite Scissors, Easy Grip",Office Supplies,Supplies,687,11.905000000000001,43,13,13,0.14,0.01732896652110626
Zipper Ring Binder Pockets,Office Supplies,Binders,81,11.731200000000001,44,13,13,0.37692307692307686,0.14482962962962964
"Avery Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,501,11.688800000000002,52,13,13,0.12615384615384614,0.0233309381237525
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,84,11.473,14,3,3,0.20000000000000004,0.13658333333333333
Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,94,11.448,39,8,8,0.5,0.12178723404255319
Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,44,11.362,10,4,4,0.0,0.25822727272727275
Colorific Watercolor Pencils,Office Supplies,Art,51,11.3004,11,3,3,0.06666666666666667,0.2215764705882353
"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,27,11.2924,14,4,4,0.1,0.4182370370370371
Avery 497,Office Supplies,Labels,24,11.211200000000002,8,2,2,0.1,0.4671333333333334
Square Credit Card Reader,Technology,Phones,174,11.1888,22,7,7,0.17142857142857146,0.06430344827586207
Acme Kleen Earth Office Shears,Office Supplies,Supplies,45,11.1744,12,5,5,0.08,0.24832
Newell 330,Office Supplies,Art,60,11.1228,11,4,4,0.05,0.18538
"Avery Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,782,11.080400000000004,87,24,24,0.12375000000000001,0.014169309462915607
"Elite Ruler, Serrated",Office Supplies,Supplies,476,10.89,56,16,16,0.15625,0.022878151260504204
Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,30,10.8054,2,1,1,0.2,0.36018
Newell 327,Office Supplies,Art,41,10.7406,18,4,4,0.0,0.2619658536585366
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,26,10.6704,12,3,3,0.06666666666666667,0.41040000000000004
Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,38,10.586,6,3,3,0.06666666666666667,0.27857894736842104
"BIC Sketch Pad, Blue",Office Supplies,Art,4093,10.508,107,38,38,0.15657894736842107,0.0025673100415343265
"OIC Staples, 12 Pack",Office Supplies,Fasteners,372,10.427,45,14,14,0.18571428571428572,0.028029569892473117
"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,25,10.388,8,3,3,0.13333333333333333,0.41552
Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,2019,10.299500000000009,13,3,3,0.26666666666666666,0.005101287766220906
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,45,10.1916,7,3,3,0.06666666666666667,0.22648
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances,47,10.188,5,2,2,0.4,0.21676595744680852
3M Organizer Strips,Office Supplies,Binders,83,10.151999999999997,26,7,7,0.3857142857142857,0.12231325301204816
"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,184,10.110600000000002,33,12,12,0.16666666666666666,0.05494891304347827
"Cameo Peel and Seal, Security-Tint",Office Supplies,Envelopes,869,10.109999999999998,45,17,17,0.1376470588235294,0.011634062140391251
"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones,76,10.0656,13,3,3,0.13333333333333333,0.1324421052631579
Newell 349,Office Supplies,Art,43,10.0368,14,3,3,0.06666666666666667,0.23341395348837207
Newell 335,Office Supplies,Art,36,10.0224,12,4,4,0.0,0.2784
Avery Binder Labels,Office Supplies,Binders,26,9.8806,8,4,4,0.22499999999999998,0.3800230769230769
Economy Binders,Office Supplies,Binders,29,9.796800000000001,19,4,4,0.30000000000000004,0.3378206896551724
Rediform S.O.S. Phone Message Books,Office Supplies,Paper,20,9.7608,4,1,1,0.0,0.48804
"SanDisk Memory Card, Programmable",Technology,Accessories,5410,9.7577,66,17,17,0.12176470588235293,0.0018036414048059148
Newell 348,Office Supplies,Art,66,9.7088,24,6,6,0.16666666666666666,0.1471030303030303
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,26,9.6496,9,2,2,0.1,0.37113846153846153
Sanford Pocket Accent Highlighters,Office Supplies,Art,22,9.632,14,3,3,0.0,0.43781818181818183
Acco Glide Clips,Office Supplies,Fasteners,20,9.604,5,1,1,0.0,0.48019999999999996
Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,108,9.5968,4,2,2,0.1,0.08885925925925926
Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,64,9.5736,2,1,1,0.2,0.1495875
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,20,9.498999999999999,5,2,2,0.0,0.47494999999999993
Newell 320,Office Supplies,Art,81,9.4588,23,7,7,0.17142857142857146,0.11677530864197531
Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,66,9.352,24,8,8,0.17500000000000002,0.1416969696969697
Stacking Trays by OIC,Furniture,Furnishings,73,9.312600000000002,19,6,6,0.2333333333333333,0.12756986301369866
"Xerox Parchment Paper, Recycled",Office Supplies,Paper,234,9.2963,24,9,9,0.1522222222222222,0.03972777777777778
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,50,9.2852,18,6,6,0.16666666666666666,0.18570399999999998
Dixon Ticonderoga Pencils,Office Supplies,Art,38,9.267800000000001,13,3,3,0.06666666666666667,0.24388947368421054
Xerox 1985,Office Supplies,Paper,26,9.072,5,2,2,0.2,0.3489230769230769
Heavy-Duty E-Z-D Binders,Office Supplies,Binders,175,9.055299999999999,29,8,8,0.5,0.051744571428571424
Economy #2 Pencils,Office Supplies,Art,35,8.9908,13,4,4,0.0,0.25688
Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels,27,8.9667,9,2,2,0.2,0.3321
BIC Brite Liner Grip Highlighters,Office Supplies,Art,24,8.937999999999999,17,5,5,0.08,0.3724166666666666
Assorted Color Push Pins,Office Supplies,Fasteners,34,8.923300000000001,21,8,8,0.1,0.26245
"Fiskars Ruler, Steel",Office Supplies,Supplies,340,8.912000000000003,34,12,12,0.19999999999999998,0.02621176470588236
"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,33,8.9088,21,5,5,0.08,0.26996363636363635
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,42,8.9082,14,3,3,0.0,0.2121
Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,176,8.789,11,4,4,0.0,0.049937499999999996
Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,351,8.7551,13,3,3,0.06666666666666667,0.024943304843304846
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,85,8.67,10,4,4,0.475,0.102
Avery 507,Office Supplies,Labels,24,8.64,10,2,2,0.1,0.36000000000000004
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,73,8.638000000000002,20,5,5,0.48,0.1183287671232877
DIXON Oriole Pencils,Office Supplies,Art,44,8.6172,19,6,6,0.10000000000000002,0.19584545454545454
Newell 346,Office Supplies,Art,32,8.6112,11,5,5,0.04,0.2691
Loose Memo Sheets,Office Supplies,Paper,18,8.5775,5,2,2,0.0,0.47652777777777783
Newell 344,Office Supplies,Art,45,8.5624,18,6,6,0.06666666666666667,0.19027555555555556
Imation 30456 USB Flash Drive 8GB,Technology,Accessories,156,8.556000000000001,23,5,5,0.04,0.05484615384615385
"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes,401,8.552000000000001,61,21,21,0.15095238095238095,0.021326683291770576
GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,466,8.472799999999998,34,12,12,0.48333333333333334,0.018181974248927035
Newell 33,Office Supplies,Art,48,8.37,10,3,3,0.13333333333333333,0.17437499999999997
Unpadded Memo Slips,Office Supplies,Paper,18,8.358,5,2,2,0.1,0.4643333333333334
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,30,8.232,14,3,3,0.0,0.2744
Acco Hanging Data Binders,Office Supplies,Binders,41,8.2296,17,7,7,0.32857142857142857,0.2007219512195122
Newell 316,Office Supplies,Art,47,8.2152,11,2,2,0.1,0.1747914893617021
"OIC #2 Pencils, Medium Soft",Office Supplies,Art,32,8.1404,17,7,7,0.05714285714285715,0.2543875
Avery 510,Office Supplies,Labels,22,8.1,7,3,3,0.13333333333333333,0.36818181818181817
"Advantus Door Stop, Durable",Furniture,Furnishings,1636,7.9140000000000015,68,22,22,0.2318181818181818,0.004837408312958436
Newell 326,Office Supplies,Art,37,7.8671999999999995,23,6,6,0.06666666666666667,0.21262702702702702
Binder Posts,Office Supplies,Binders,56,7.8064,16,6,6,0.45,0.1394
"Smead Round Labels, Alphabetical",Office Supplies,Labels,211,7.7928,43,13,13,0.17076923076923078,0.03693270142180095
"OIC Staples, Bulk Pack",Office Supplies,Fasteners,610,7.747800000000003,67,16,16,0.116875,0.012701311475409842
DAX Wood Document Frame.,Furniture,Furnishings,159,7.6888000000000005,16,4,4,0.35,0.04835723270440252
"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,571,7.625999999999996,67,18,18,0.07777777777777778,0.013355516637478101
Colored Push Pins,Office Supplies,Fasteners,25,7.602,15,5,5,0.08,0.30408
"OIC Thumb Tacks, Metal",Office Supplies,Fasteners,687,7.5626,70,21,21,0.11285714285714286,0.011008151382823872
Newell 340,Office Supplies,Art,26,7.5168,9,2,2,0.0,0.2891076923076923
Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,20,7.5036000000000005,6,2,2,0.0,0.37518
Newell 310,Office Supplies,Art,39,7.48,25,7,7,0.1142857142857143,0.1917948717948718
Col-Erase Pencils with Erasers,Office Supplies,Art,37,7.478400000000001,7,2,2,0.1,0.20211891891891892
Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,35,7.462,7,3,3,0.13333333333333333,0.2132
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,122,7.449999999999999,28,6,6,0.4000000000000001,0.0610655737704918
Portfile Personal File Boxes,Office Supplies,Storage,99,7.434,7,2,2,0.2,0.0750909090909091
Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,20,7.3656,21,5,5,0.08,0.36828
Color-Coded Legal Exhibit Labels,Office Supplies,Labels,15,7.2177,3,2,2,0.0,0.48118
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,33,7.1556,9,3,3,0.36666666666666664,0.21683636363636363
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,15,7.0804,13,5,5,0.04,0.47202666666666665
Avery 479,Office Supplies,Labels,17,6.8382,7,3,3,0.06666666666666667,0.4022470588235294
Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,147,6.795999999999999,10,4,4,0.2,0.0462312925170068
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,108,6.754999999999999,15,4,4,0.2,0.06254629629629628
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,16,6.739999999999999,5,2,2,0.1,0.42124999999999996
Newell 322,Office Supplies,Art,29,6.6612,18,6,6,0.06666666666666667,0.22969655172413794
"Tenex Light Bulb, Black",Furniture,Furnishings,955,6.640999999999995,78,22,22,0.19727272727272727,0.006953926701570675
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,18,6.4584,3,1,1,0.0,0.3588
"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,53,6.3666,17,3,3,0.26666666666666666,0.12012452830188679
Newell 338,Office Supplies,Art,24,6.3504000000000005,8,2,2,0.0,0.2646
Xerox 1984,Office Supplies,Paper,13,6.3504,2,1,1,0.0,0.48849230769230767
Belkin iPhone and iPad Lightning Cable,Technology,Phones,84,6.2958,7,2,2,0.2,0.07495
Avery 502,Office Supplies,Labels,18,6.174,7,3,3,0.20000000000000004,0.343
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,282,6.123,6,3,3,0.26666666666666666,0.021712765957446808
Newell 339,Office Supplies,Art,26,6.116,10,3,3,0.06666666666666667,0.23523076923076922
"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,16,6.0996,8,2,2,0.1,0.381225
SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,111,6.0324,22,8,8,0.3875,0.054345945945945946
Eldon File Chest Portable File,Office Supplies,Storage,79,5.955,5,1,1,0.2,0.07537974683544305
Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,208,5.948,8,4,4,0.1,0.028596153846153848
"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper,931,5.872800000000009,51,19,19,0.23368421052631577,0.0063080558539205245
Translucent Push Pins by OIC,Office Supplies,Fasteners,25,5.841,15,3,3,0.13333333333333333,0.23364000000000001
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,18,5.7456,8,3,3,0.13333333333333333,0.3192
"SlimView Poly Binder, 3/8""",Office Supplies,Binders,117,5.697999999999997,40,7,7,0.4571428571428572,0.048700854700854675
Xerox 1969,Office Supplies,Paper,12,5.6644,2,1,1,0.0,0.4720333333333333
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,16,5.6376,3,1,1,0.2,0.35235
Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,50,5.616,49,12,12,0.3833333333333333,0.11231999999999999
SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,26,5.5165,5,2,2,0.2,0.2121730769230769
Avery 482,Office Supplies,Labels,12,5.4332,4,2,2,0.0,0.4527666666666667
Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,62,5.4282,17,4,4,0.425,0.08755161290322581
Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,357,5.4239999999999995,22,7,7,0.05714285714285715,0.015193277310924368
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,180,5.387800000000001,37,10,10,0.41,0.029932222222222228
Xerox 1901,Office Supplies,Paper,17,5.28,4,1,1,0.2,0.31058823529411766
Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,191,5.155999999999999,16,4,4,0.1,0.026994764397905754
"Avery Hole Reinforcements, Clear",Office Supplies,Binders,407,5.144499999999999,146,38,38,0.21342105263157893,0.012640049140049138
OIC Thumb-Tacks,Office Supplies,Fasteners,13,5.1414,13,3,3,0.13333333333333333,0.3954923076923077
Belkin Standard 104 key USB Keyboard,Technology,Accessories,266,5.1065000000000005,21,6,6,0.16666666666666666,0.019197368421052633
Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,17,5.0596,8,3,3,0.2333333333333333,0.2976235294117647
GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,110,5.023999999999997,30,8,8,0.425,0.04567272727272725
Wirebound Voice Message Log Book,Office Supplies,Paper,15,4.9504,4,2,2,0.2,0.3300266666666667
"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,23,4.912000000000001,8,3,3,0.06666666666666667,0.21356521739130438
Newell 329,Office Supplies,Art,24,4.8544,8,2,2,0.1,0.20226666666666668
Contemporary Wood/Metal Frame,Furniture,Furnishings,194,4.848,18,4,4,0.35,0.024989690721649485
Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,519,4.6872,32,7,7,0.028571428571428574,0.00903121387283237
Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,11,4.6035,13,5,5,0.08,0.41850000000000004
Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,15,4.494,1,1,1,0.0,0.2996
SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,15,4.401999999999999,5,3,3,0.0,0.2934666666666666
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,135,4.367700000000003,41,9,9,0.4555555555555556,0.03235333333333335
Xerox 1922,Office Supplies,Paper,12,4.3326,3,1,1,0.2,0.36105000000000004
Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,39,4.32,30,7,7,0.39999999999999997,0.11076923076923077
Newell 313,Office Supplies,Art,28,4.264,10,3,3,0.13333333333333333,0.1522857142857143
"Advantus Door Stop, Duo Pack",Furniture,Furnishings,1747,4.000800000000015,51,15,15,0.18533333333333332,0.002290097309673735
"OIC Staples, Assorted Sizes",Office Supplies,Fasteners,587,3.9262999999999963,84,25,25,0.16879999999999998,0.0066887563884156665
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,66,3.9105000000000003,17,6,6,0.20000000000000004,0.059250000000000004
"Accos Thumb Tacks, 12 Pack",Office Supplies,Fasteners,582,3.785,62,18,18,0.09444444444444446,0.0065034364261168385
Pencil and Crayon Sharpener,Office Supplies,Art,30,3.7668,16,4,4,0.15000000000000002,0.12556
